year,district,district_en,lat,lon,crop,yield_c_ha,tmean_mjja,precip_mjja,gdd5,heat30,dry_max,et0,p30_anom
2016,Шортандинский,Shortandy,51.7,70.99,sunflower,9.3,17.16,181.4,1399.6,1,12,450.0,8.4
2017,Атбасарский,Atbasar,51.81,68.36,barley,13.59,17.7,94.8,1488.2,11,22,516.8,-33.7
2017,Атбасарский,Atbasar,51.81,68.36,flax,6.17,17.7,94.8,1488.2,11,22,516.8,-33.7
2017,Атбасарский,Atbasar,51.81,68.36,oats,12.63,17.7,94.8,1488.2,11,22,516.8,-33.7
2017,Атбасарский,Atbasar,51.81,68.36,rapeseed,9.97,17.7,94.8,1488.2,11,22,516.8,-33.7
2017,Атбасарский,Atbasar,51.81,68.36,spring_wheat,12.82,17.7,94.8,1488.2,11,22,516.8,-33.7
2017,Атбасарский,Atbasar,51.81,68.36,sunflower,9.69,17.7,94.8,1488.2,11,22,516.8,-33.7
2017,Буландынский,Bulandy,52.63,70.42,barley,14.87,17.82,128.1,1366.9,6,22,489.3,-37.0
2017,Буландынский,Bulandy,52.63,70.42,flax,6.76,17.82,128.1,1366.9,6,22,489.3,-37.0
2017,Буландынский,Bulandy,52.63,70.42,oats,13.83,17.82,128.1,1366.9,6,22,489.3,-37.0
2017,Буландынский,Bulandy,52.63,70.42,rapeseed,10.92,17.82,128.1,1366.9,6,22,489.3,-37.0
2017,Буландынский,Bulandy,52.63,70.42,spring_wheat,14.04,17.82,128.1,1366.9,6,22,489.3,-37.0
2017,Буландынский,Bulandy,52.63,70.42,sunflower,10.61,17.82,128.1,1366.9,6,22,489.3,-37.0
2017,Бурабайский,Burabay,52.94,70.31,barley,15.02,17.32,152.0,1330.9,4,22,455.7,-33.1
2017,Бурабайский,Burabay,52.94,70.31,flax,6.83,17.32,152.0,1330.9,4,22,455.7,-33.1
2017,Бурабайский,Burabay,52.94,70.31,oats,13.97,17.32,152.0,1330.9,4,22,455.7,-33.1
2017,Бурабайский,Burabay,52.94,70.31,rapeseed,11.03,17.32,152.0,1330.9,4,22,455.7,-33.1
2017,Бурабайский,Burabay,52.94,70.31,spring_wheat,14.18,17.32,152.0,1330.9,4,22,455.7,-33.1
2017,Бурабайский,Burabay,52.94,70.31,sunflower,10.71,17.32,152.0,1330.9,4,22,455.7,-33.1
2017,Есильский,Esil,51.95,66.4,barley,13.3,18.15,97.8,1562.9,18,17,547.2,-28.8
2017,Есильский,Esil,51.95,66.4,flax,6.04,18.15,97.8,1562.9,18,17,547.2,-28.8
2017,Есильский,Esil,51.95,66.4,oats,12.37,18.15,97.8,1562.9,18,17,547.2,-28.8
2017,Есильский,Esil,51.95,66.4,rapeseed,9.77,18.15,97.8,1562.9,18,17,547.2,-28.8
2017,Есильский,Esil,51.95,66.4,spring_wheat,12.56,18.15,97.8,1562.9,18,17,547.2,-28.8
2017,Есильский,Esil,51.95,66.4,sunflower,9.49,18.15,97.8,1562.9,18,17,547.2,-28.8
2017,Жаксынский,Zhaksy,51.9,67.3,barley,13.16,17.44,108.7,1448.8,9,22,514.9,-30.3
2017,Жаксынский,Zhaksy,51.9,67.3,flax,5.98,17.44,108.7,1448.8,9,22,514.9,-30.3
2017,Жаксынский,Zhaksy,51.9,67.3,oats,12.24,17.44,108.7,1448.8,9,22,514.9,-30.3
2017,Жаксынский,Zhaksy,51.9,67.3,rapeseed,9.66,17.44,108.7,1448.8,9,22,514.9,-30.3
2017,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,12.42,17.44,108.7,1448.8,9,22,514.9,-30.3
2017,Жаксынский,Zhaksy,51.9,67.3,sunflower,9.38,17.44,108.7,1448.8,9,22,514.9,-30.3
2017,Зерендинский,Zerenda,53.05,69.15,barley,15.16,16.96,168.6,1376.0,5,18,473.6,-23.7
2017,Зерендинский,Zerenda,53.05,69.15,flax,6.89,16.96,168.6,1376.0,5,18,473.6,-23.7
2017,Зерендинский,Zerenda,53.05,69.15,oats,14.1,16.96,168.6,1376.0,5,18,473.6,-23.7
2017,Зерендинский,Zerenda,53.05,69.15,rapeseed,11.13,16.96,168.6,1376.0,5,18,473.6,-23.7
2017,Зерендинский,Zerenda,53.05,69.15,spring_wheat,14.31,16.96,168.6,1376.0,5,18,473.6,-23.7
2017,Зерендинский,Zerenda,53.05,69.15,sunflower,10.81,16.96,168.6,1376.0,5,18,473.6,-23.7
2017,Кокшетау,Kokshetau,53.29,69.39,barley,14.59,17.52,162.0,1429.9,8,22,485.3,-23.9
2017,Кокшетау,Kokshetau,53.29,69.39,flax,6.63,17.52,162.0,1429.9,8,22,485.3,-23.9
2017,Кокшетау,Kokshetau,53.29,69.39,oats,13.57,17.52,162.0,1429.9,8,22,485.3,-23.9
2017,Кокшетау,Kokshetau,53.29,69.39,rapeseed,10.71,17.52,162.0,1429.9,8,22,485.3,-23.9
2017,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,13.77,17.52,162.0,1429.9,8,22,485.3,-23.9
2017,Кокшетау,Kokshetau,53.29,69.39,sunflower,10.4,17.52,162.0,1429.9,8,22,485.3,-23.9
2017,Сандыктауский,Sandyktau,52.45,68.75,barley,14.73,16.9,139.8,1329.2,4,17,467.0,-28.6
2017,Сандыктауский,Sandyktau,52.45,68.75,flax,6.7,16.9,139.8,1329.2,4,17,467.0,-28.6
2017,Сандыктауский,Sandyktau,52.45,68.75,oats,13.7,16.9,139.8,1329.2,4,17,467.0,-28.6
2017,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,10.81,16.9,139.8,1329.2,4,17,467.0,-28.6
2017,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,13.91,16.9,139.8,1329.2,4,17,467.0,-28.6
2017,Сандыктауский,Sandyktau,52.45,68.75,sunflower,10.51,16.9,139.8,1329.2,4,17,467.0,-28.6
2017,Целиноградский,Tselinograd,51.18,71.03,barley,14.01,19.04,85.0,1586.7,21,22,568.1,-39.3
2017,Целиноградский,Tselinograd,51.18,71.03,flax,6.37,19.04,85.0,1586.7,21,22,568.1,-39.3
2017,Целиноградский,Tselinograd,51.18,71.03,oats,13.03,19.04,85.0,1586.7,21,22,568.1,-39.3
2017,Целиноградский,Tselinograd,51.18,71.03,rapeseed,10.29,19.04,85.0,1586.7,21,22,568.1,-39.3
2017,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,13.23,19.04,85.0,1586.7,21,22,568.1,-39.3
2017,Целиноградский,Tselinograd,51.18,71.03,sunflower,10.0,19.04,85.0,1586.7,21,22,568.1,-39.3
2017,Шортандинский,Shortandy,51.7,70.99,barley,14.3,18.61,81.6,1517.5,16,22,544.9,-51.2
2017,Шортандинский,Shortandy,51.7,70.99,flax,6.5,18.61,81.6,1517.5,16,22,544.9,-51.2
2017,Шортандинский,Shortandy,51.7,70.99,oats,13.3,18.61,81.6,1517.5,16,22,544.9,-51.2
2017,Шортандинский,Shortandy,51.7,70.99,rapeseed,10.5,18.61,81.6,1517.5,16,22,544.9,-51.2
2017,Шортандинский,Shortandy,51.7,70.99,spring_wheat,13.5,18.61,81.6,1517.5,16,22,544.9,-51.2
2017,Шортандинский,Shortandy,51.7,70.99,sunflower,10.2,18.61,81.6,1517.5,16,22,544.9,-51.2
2018,Атбасарский,Atbasar,51.81,68.36,barley,13.11,15.76,179.2,1387.1,5,12,489.7,25.3
2018,Атбасарский,Atbasar,51.81,68.36,flax,5.89,15.76,179.2,1387.1,5,12,489.7,25.3
2018,Атбасарский,Atbasar,51.81,68.36,oats,12.54,15.76,179.2,1387.1,5,12,489.7,25.3
2018,Атбасарский,Atbasar,51.81,68.36,rapeseed,10.45,15.76,179.2,1387.1,5,12,489.7,25.3
2018,Атбасарский,Atbasar,51.81,68.36,spring_wheat,12.35,15.76,179.2,1387.1,5,12,489.7,25.3
2018,Атбасарский,Atbasar,51.81,68.36,sunflower,7.6,15.76,179.2,1387.1,5,12,489.7,25.3
2018,Буландынский,Bulandy,52.63,70.42,barley,14.35,14.96,283.0,1205.2,1,7,433.4,39.1
2018,Буландынский,Bulandy,52.63,70.42,flax,6.45,14.96,283.0,1205.2,1,7,433.4,39.1
2018,Буландынский,Bulandy,52.63,70.42,oats,13.73,14.96,283.0,1205.2,1,7,433.4,39.1
2018,Буландынский,Bulandy,52.63,70.42,rapeseed,11.44,14.96,283.0,1205.2,1,7,433.4,39.1
2018,Буландынский,Bulandy,52.63,70.42,spring_wheat,13.52,14.96,283.0,1205.2,1,7,433.4,39.1
2018,Буландынский,Bulandy,52.63,70.42,sunflower,8.32,14.96,283.0,1205.2,1,7,433.4,39.1
2018,Бурабайский,Burabay,52.94,70.31,barley,14.49,14.82,345.3,1147.3,0,10,396.8,52.0
2018,Бурабайский,Burabay,52.94,70.31,flax,6.51,14.82,345.3,1147.3,0,10,396.8,52.0
2018,Бурабайский,Burabay,52.94,70.31,oats,13.86,14.82,345.3,1147.3,0,10,396.8,52.0
2018,Бурабайский,Burabay,52.94,70.31,rapeseed,11.55,14.82,345.3,1147.3,0,10,396.8,52.0
2018,Бурабайский,Burabay,52.94,70.31,spring_wheat,13.65,14.82,345.3,1147.3,0,10,396.8,52.0
2018,Бурабайский,Burabay,52.94,70.31,sunflower,8.4,14.82,345.3,1147.3,0,10,396.8,52.0
2018,Есильский,Esil,51.95,66.4,barley,12.83,16.77,150.6,1455.2,12,19,523.6,9.7
2018,Есильский,Esil,51.95,66.4,flax,5.77,16.77,150.6,1455.2,12,19,523.6,9.7
2018,Есильский,Esil,51.95,66.4,oats,12.28,16.77,150.6,1455.2,12,19,523.6,9.7
2018,Есильский,Esil,51.95,66.4,rapeseed,10.23,16.77,150.6,1455.2,12,19,523.6,9.7
2018,Есильский,Esil,51.95,66.4,spring_wheat,12.09,16.77,150.6,1455.2,12,19,523.6,9.7
2018,Есильский,Esil,51.95,66.4,sunflower,7.44,16.77,150.6,1455.2,12,19,523.6,9.7
2018,Жаксынский,Zhaksy,51.9,67.3,barley,12.7,15.78,176.7,1338.6,4,12,482.3,13.3
2018,Жаксынский,Zhaksy,51.9,67.3,flax,5.7,15.78,176.7,1338.6,4,12,482.3,13.3
2018,Жаксынский,Zhaksy,51.9,67.3,oats,12.14,15.78,176.7,1338.6,4,12,482.3,13.3
2018,Жаксынский,Zhaksy,51.9,67.3,rapeseed,10.12,15.78,176.7,1338.6,4,12,482.3,13.3
2018,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,11.96,15.78,176.7,1338.6,4,12,482.3,13.3
2018,Жаксынский,Zhaksy,51.9,67.3,sunflower,7.36,15.78,176.7,1338.6,4,12,482.3,13.3
2018,Зерендинский,Zerenda,53.05,69.15,barley,14.63,14.73,347.8,1208.0,1,15,426.1,57.4
2018,Зерендинский,Zerenda,53.05,69.15,flax,6.57,14.73,347.8,1208.0,1,15,426.1,57.4
2018,Зерендинский,Zerenda,53.05,69.15,oats,13.99,14.73,347.8,1208.0,1,15,426.1,57.4
2018,Зерендинский,Zerenda,53.05,69.15,rapeseed,11.66,14.73,347.8,1208.0,1,15,426.1,57.4
2018,Зерендинский,Zerenda,53.05,69.15,spring_wheat,13.78,14.73,347.8,1208.0,1,15,426.1,57.4
2018,Зерендинский,Zerenda,53.05,69.15,sunflower,8.48,14.73,347.8,1208.0,1,15,426.1,57.4
2018,Кокшетау,Kokshetau,53.29,69.39,barley,14.08,15.27,349.6,1257.6,2,9,436.5,64.3
2018,Кокшетау,Kokshetau,53.29,69.39,flax,6.32,15.27,349.6,1257.6,2,9,436.5,64.3
2018,Кокшетау,Kokshetau,53.29,69.39,oats,13.46,15.27,349.6,1257.6,2,9,436.5,64.3
2018,Кокшетау,Kokshetau,53.29,69.39,rapeseed,11.22,15.27,349.6,1257.6,2,9,436.5,64.3
2018,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,13.26,15.27,349.6,1257.6,2,9,436.5,64.3
2018,Кокшетау,Kokshetau,53.29,69.39,sunflower,8.16,15.27,349.6,1257.6,2,9,436.5,64.3
2018,Сандыктауский,Sandyktau,52.45,68.75,barley,14.21,14.79,274.4,1197.4,0,8,429.7,40.2
2018,Сандыктауский,Sandyktau,52.45,68.75,flax,6.39,14.79,274.4,1197.4,0,8,429.7,40.2
2018,Сандыктауский,Sandyktau,52.45,68.75,oats,13.6,14.79,274.4,1197.4,0,8,429.7,40.2
2018,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,11.33,14.79,274.4,1197.4,0,8,429.7,40.2
2018,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,13.39,14.79,274.4,1197.4,0,8,429.7,40.2
2018,Сандыктауский,Sandyktau,52.45,68.75,sunflower,8.24,14.79,274.4,1197.4,0,8,429.7,40.2
2018,Целиноградский,Tselinograd,51.18,71.03,barley,13.52,16.16,227.4,1345.1,7,8,471.0,62.4
2018,Целиноградский,Tselinograd,51.18,71.03,flax,6.08,16.16,227.4,1345.1,7,8,471.0,62.4
2018,Целиноградский,Tselinograd,51.18,71.03,oats,12.94,16.16,227.4,1345.1,7,8,471.0,62.4
2018,Целиноградский,Tselinograd,51.18,71.03,rapeseed,10.78,16.16,227.4,1345.1,7,8,471.0,62.4
2018,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,12.74,16.16,227.4,1345.1,7,8,471.0,62.4
2018,Целиноградский,Tselinograd,51.18,71.03,sunflower,7.84,16.16,227.4,1345.1,7,8,471.0,62.4
2018,Шортандинский,Shortandy,51.7,70.99,barley,13.8,15.62,209.7,1298.6,4,8,463.7,25.3
2018,Шортандинский,Shortandy,51.7,70.99,flax,6.2,15.62,209.7,1298.6,4,8,463.7,25.3
2018,Шортандинский,Shortandy,51.7,70.99,oats,13.2,15.62,209.7,1298.6,4,8,463.7,25.3
2018,Шортандинский,Shortandy,51.7,70.99,rapeseed,11.0,15.62,209.7,1298.6,4,8,463.7,25.3
2018,Шортандинский,Shortandy,51.7,70.99,spring_wheat,13.0,15.62,209.7,1298.6,4,8,463.7,25.3
2018,Шортандинский,Shortandy,51.7,70.99,sunflower,8.0,15.62,209.7,1298.6,4,8,463.7,25.3
2019,Атбасарский,Atbasar,51.81,68.36,barley,11.21,17.09,110.7,1461.8,17,19,537.8,-22.6
2019,Атбасарский,Atbasar,51.81,68.36,flax,6.84,17.09,110.7,1461.8,17,19,537.8,-22.6
2019,Атбасарский,Atbasar,51.81,68.36,oats,10.64,17.09,110.7,1461.8,17,19,537.8,-22.6
2019,Атбасарский,Atbasar,51.81,68.36,rapeseed,10.26,17.09,110.7,1461.8,17,19,537.8,-22.6
2019,Атбасарский,Atbasar,51.81,68.36,spring_wheat,10.45,17.09,110.7,1461.8,17,19,537.8,-22.6
2019,Атбасарский,Atbasar,51.81,68.36,sunflower,7.41,17.09,110.7,1461.8,17,19,537.8,-22.6
2019,Буландынский,Bulandy,52.63,70.42,barley,12.27,16.27,154.3,1297.7,10,12,486.2,-24.1
2019,Буландынский,Bulandy,52.63,70.42,flax,7.49,16.27,154.3,1297.7,10,12,486.2,-24.1
2019,Буландынский,Bulandy,52.63,70.42,oats,11.65,16.27,154.3,1297.7,10,12,486.2,-24.1
2019,Буландынский,Bulandy,52.63,70.42,rapeseed,11.23,16.27,154.3,1297.7,10,12,486.2,-24.1
2019,Буландынский,Bulandy,52.63,70.42,spring_wheat,11.44,16.27,154.3,1297.7,10,12,486.2,-24.1
2019,Буландынский,Bulandy,52.63,70.42,sunflower,8.11,16.27,154.3,1297.7,10,12,486.2,-24.1
2019,Бурабайский,Burabay,52.94,70.31,barley,12.39,15.94,178.2,1212.0,2,12,438.1,-21.5
2019,Бурабайский,Burabay,52.94,70.31,flax,7.56,15.94,178.2,1212.0,2,12,438.1,-21.5
2019,Бурабайский,Burabay,52.94,70.31,oats,11.76,15.94,178.2,1212.0,2,12,438.1,-21.5
2019,Бурабайский,Burabay,52.94,70.31,rapeseed,11.34,15.94,178.2,1212.0,2,12,438.1,-21.5
2019,Бурабайский,Burabay,52.94,70.31,spring_wheat,11.55,15.94,178.2,1212.0,2,12,438.1,-21.5
2019,Бурабайский,Burabay,52.94,70.31,sunflower,8.19,15.94,178.2,1212.0,2,12,438.1,-21.5
2019,Есильский,Esil,51.95,66.4,barley,10.97,18.34,127.8,1514.7,19,25,566.2,-6.9
2019,Есильский,Esil,51.95,66.4,flax,6.7,18.34,127.8,1514.7,19,25,566.2,-6.9
2019,Есильский,Esil,51.95,66.4,oats,10.42,18.34,127.8,1514.7,19,25,566.2,-6.9
2019,Есильский,Esil,51.95,66.4,rapeseed,10.04,18.34,127.8,1514.7,19,25,566.2,-6.9
2019,Есильский,Esil,51.95,66.4,spring_wheat,10.23,18.34,127.8,1514.7,19,25,566.2,-6.9
2019,Есильский,Esil,51.95,66.4,sunflower,7.25,18.34,127.8,1514.7,19,25,566.2,-6.9
2019,Жаксынский,Zhaksy,51.9,67.3,barley,10.86,17.23,113.5,1396.2,13,19,524.5,-27.2
2019,Жаксынский,Zhaksy,51.9,67.3,flax,6.62,17.23,113.5,1396.2,13,19,524.5,-27.2
2019,Жаксынский,Zhaksy,51.9,67.3,oats,10.3,17.23,113.5,1396.2,13,19,524.5,-27.2
2019,Жаксынский,Zhaksy,51.9,67.3,rapeseed,9.94,17.23,113.5,1396.2,13,19,524.5,-27.2
2019,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,10.12,17.23,113.5,1396.2,13,19,524.5,-27.2
2019,Жаксынский,Zhaksy,51.9,67.3,sunflower,7.18,17.23,113.5,1396.2,13,19,524.5,-27.2
2019,Зерендинский,Zerenda,53.05,69.15,barley,12.51,15.9,155.7,1290.1,10,12,465.0,-29.6
2019,Зерендинский,Zerenda,53.05,69.15,flax,7.63,15.9,155.7,1290.1,10,12,465.0,-29.6
2019,Зерендинский,Zerenda,53.05,69.15,oats,11.87,15.9,155.7,1290.1,10,12,465.0,-29.6
2019,Зерендинский,Zerenda,53.05,69.15,rapeseed,11.45,15.9,155.7,1290.1,10,12,465.0,-29.6
2019,Зерендинский,Zerenda,53.05,69.15,spring_wheat,11.66,15.9,155.7,1290.1,10,12,465.0,-29.6
2019,Зерендинский,Zerenda,53.05,69.15,sunflower,8.27,15.9,155.7,1290.1,10,12,465.0,-29.6
2019,Кокшетау,Kokshetau,53.29,69.39,barley,12.04,16.51,144.2,1323.8,10,17,466.6,-32.2
2019,Кокшетау,Kokshetau,53.29,69.39,flax,7.34,16.51,144.2,1323.8,10,17,466.6,-32.2
2019,Кокшетау,Kokshetau,53.29,69.39,oats,11.42,16.51,144.2,1323.8,10,17,466.6,-32.2
2019,Кокшетау,Kokshetau,53.29,69.39,rapeseed,11.02,16.51,144.2,1323.8,10,17,466.6,-32.2
2019,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,11.22,16.51,144.2,1323.8,10,17,466.6,-32.2
2019,Кокшетау,Kokshetau,53.29,69.39,sunflower,7.96,16.51,144.2,1323.8,10,17,466.6,-32.2
2019,Сандыктауский,Sandyktau,52.45,68.75,barley,12.15,16.13,168.1,1259.0,9,16,463.8,-14.1
2019,Сандыктауский,Sandyktau,52.45,68.75,flax,7.42,16.13,168.1,1259.0,9,16,463.8,-14.1
2019,Сандыктауский,Sandyktau,52.45,68.75,oats,11.54,16.13,168.1,1259.0,9,16,463.8,-14.1
2019,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,11.12,16.13,168.1,1259.0,9,16,463.8,-14.1
2019,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,11.33,16.13,168.1,1259.0,9,16,463.8,-14.1
2019,Сандыктауский,Sandyktau,52.45,68.75,sunflower,8.03,16.13,168.1,1259.0,9,16,463.8,-14.1
2019,Целиноградский,Tselinograd,51.18,71.03,barley,11.56,17.73,112.4,1453.5,17,17,538.1,-19.7
2019,Целиноградский,Tselinograd,51.18,71.03,flax,7.06,17.73,112.4,1453.5,17,17,538.1,-19.7
2019,Целиноградский,Tselinograd,51.18,71.03,oats,10.98,17.73,112.4,1453.5,17,17,538.1,-19.7
2019,Целиноградский,Tselinograd,51.18,71.03,rapeseed,10.58,17.73,112.4,1453.5,17,17,538.1,-19.7
2019,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,10.78,17.73,112.4,1453.5,17,17,538.1,-19.7
2019,Целиноградский,Tselinograd,51.18,71.03,sunflower,7.64,17.73,112.4,1453.5,17,17,538.1,-19.7
2019,Шортандинский,Shortandy,51.7,70.99,barley,11.8,17.23,127.2,1401.7,15,17,525.0,-24.0
2019,Шортандинский,Shortandy,51.7,70.99,flax,7.2,17.23,127.2,1401.7,15,17,525.0,-24.0
2019,Шортандинский,Shortandy,51.7,70.99,oats,11.2,17.23,127.2,1401.7,15,17,525.0,-24.0
2019,Шортандинский,Shortandy,51.7,70.99,rapeseed,10.8,17.23,127.2,1401.7,15,17,525.0,-24.0
2019,Шортандинский,Shortandy,51.7,70.99,spring_wheat,11.0,17.23,127.2,1401.7,15,17,525.0,-24.0
2019,Шортандинский,Shortandy,51.7,70.99,sunflower,7.8,17.23,127.2,1401.7,15,17,525.0,-24.0
2020,Атбасарский,Atbasar,51.81,68.36,barley,12.35,18.13,118.7,1574.3,22,26,546.7,-17.0
2020,Атбасарский,Atbasar,51.81,68.36,flax,7.12,18.13,118.7,1574.3,22,26,546.7,-17.0
2020,Атбасарский,Atbasar,51.81,68.36,oats,11.88,18.13,118.7,1574.3,22,26,546.7,-17.0
2020,Атбасарский,Atbasar,51.81,68.36,rapeseed,10.64,18.13,118.7,1574.3,22,26,546.7,-17.0
2020,Атбасарский,Atbasar,51.81,68.36,spring_wheat,11.59,18.13,118.7,1574.3,22,26,546.7,-17.0
2020,Атбасарский,Atbasar,51.81,68.36,sunflower,7.6,18.13,118.7,1574.3,22,26,546.7,-17.0
2020,Буландынский,Bulandy,52.63,70.42,barley,13.52,17.98,176.8,1422.0,12,34,498.9,-13.1
2020,Буландынский,Bulandy,52.63,70.42,flax,7.8,17.98,176.8,1422.0,12,34,498.9,-13.1
2020,Буландынский,Bulandy,52.63,70.42,oats,13.0,17.98,176.8,1422.0,12,34,498.9,-13.1
2020,Буландынский,Bulandy,52.63,70.42,rapeseed,11.65,17.98,176.8,1422.0,12,34,498.9,-13.1
2020,Буландынский,Bulandy,52.63,70.42,spring_wheat,12.69,17.98,176.8,1422.0,12,34,498.9,-13.1
2020,Буландынский,Bulandy,52.63,70.42,sunflower,8.32,17.98,176.8,1422.0,12,34,498.9,-13.1
2020,Бурабайский,Burabay,52.94,70.31,barley,13.65,17.84,223.2,1381.6,6,29,466.3,-1.7
2020,Бурабайский,Burabay,52.94,70.31,flax,7.88,17.84,223.2,1381.6,6,29,466.3,-1.7
2020,Бурабайский,Burabay,52.94,70.31,oats,13.12,17.84,223.2,1381.6,6,29,466.3,-1.7
2020,Бурабайский,Burabay,52.94,70.31,rapeseed,11.76,17.84,223.2,1381.6,6,29,466.3,-1.7
2020,Бурабайский,Burabay,52.94,70.31,spring_wheat,12.81,17.84,223.2,1381.6,6,29,466.3,-1.7
2020,Бурабайский,Burabay,52.94,70.31,sunflower,8.4,17.84,223.2,1381.6,6,29,466.3,-1.7
2020,Есильский,Esil,51.95,66.4,barley,12.09,19.12,136.4,1633.5,30,30,574.0,-0.7
2020,Есильский,Esil,51.95,66.4,flax,6.98,19.12,136.4,1633.5,30,30,574.0,-0.7
2020,Есильский,Esil,51.95,66.4,oats,11.62,19.12,136.4,1633.5,30,30,574.0,-0.7
2020,Есильский,Esil,51.95,66.4,rapeseed,10.42,19.12,136.4,1633.5,30,30,574.0,-0.7
2020,Есильский,Esil,51.95,66.4,spring_wheat,11.35,19.12,136.4,1633.5,30,30,574.0,-0.7
2020,Есильский,Esil,51.95,66.4,sunflower,7.44,19.12,136.4,1633.5,30,30,574.0,-0.7
2020,Жаксынский,Zhaksy,51.9,67.3,barley,11.96,18.11,120.8,1557.8,23,26,552.5,-22.5
2020,Жаксынский,Zhaksy,51.9,67.3,flax,6.9,18.11,120.8,1557.8,23,26,552.5,-22.5
2020,Жаксынский,Zhaksy,51.9,67.3,oats,11.5,18.11,120.8,1557.8,23,26,552.5,-22.5
2020,Жаксынский,Zhaksy,51.9,67.3,rapeseed,10.3,18.11,120.8,1557.8,23,26,552.5,-22.5
2020,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,11.22,18.11,120.8,1557.8,23,26,552.5,-22.5
2020,Жаксынский,Zhaksy,51.9,67.3,sunflower,7.36,18.11,120.8,1557.8,23,26,552.5,-22.5
2020,Зерендинский,Zerenda,53.05,69.15,barley,13.78,17.66,213.2,1433.1,11,29,484.8,-3.5
2020,Зерендинский,Zerenda,53.05,69.15,flax,7.95,17.66,213.2,1433.1,11,29,484.8,-3.5
2020,Зерендинский,Zerenda,53.05,69.15,oats,13.25,17.66,213.2,1433.1,11,29,484.8,-3.5
2020,Зерендинский,Zerenda,53.05,69.15,rapeseed,11.87,17.66,213.2,1433.1,11,29,484.8,-3.5
2020,Зерендинский,Zerenda,53.05,69.15,spring_wheat,12.93,17.66,213.2,1433.1,11,29,484.8,-3.5
2020,Зерендинский,Zerenda,53.05,69.15,sunflower,8.48,17.66,213.2,1433.1,11,29,484.8,-3.5
2020,Кокшетау,Kokshetau,53.29,69.39,barley,13.26,18.52,215.8,1480.0,14,19,492.2,1.4
2020,Кокшетау,Kokshetau,53.29,69.39,flax,7.65,18.52,215.8,1480.0,14,19,492.2,1.4
2020,Кокшетау,Kokshetau,53.29,69.39,oats,12.75,18.52,215.8,1480.0,14,19,492.2,1.4
2020,Кокшетау,Kokshetau,53.29,69.39,rapeseed,11.42,18.52,215.8,1480.0,14,19,492.2,1.4
2020,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,12.44,18.52,215.8,1480.0,14,19,492.2,1.4
2020,Кокшетау,Kokshetau,53.29,69.39,sunflower,8.16,18.52,215.8,1480.0,14,19,492.2,1.4
2020,Сандыктауский,Sandyktau,52.45,68.75,barley,13.39,17.43,224.0,1387.9,10,26,474.5,14.4
2020,Сандыктауский,Sandyktau,52.45,68.75,flax,7.73,17.43,224.0,1387.9,10,26,474.5,14.4
2020,Сандыктауский,Sandyktau,52.45,68.75,oats,12.88,17.43,224.0,1387.9,10,26,474.5,14.4
2020,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,11.54,17.43,224.0,1387.9,10,26,474.5,14.4
2020,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,12.57,17.43,224.0,1387.9,10,26,474.5,14.4
2020,Сандыктауский,Sandyktau,52.45,68.75,sunflower,8.24,17.43,224.0,1387.9,10,26,474.5,14.4
2020,Целиноградский,Tselinograd,51.18,71.03,barley,12.74,18.82,160.0,1557.5,16,23,543.5,14.3
2020,Целиноградский,Tselinograd,51.18,71.03,flax,7.35,18.82,160.0,1557.5,16,23,543.5,14.3
2020,Целиноградский,Tselinograd,51.18,71.03,oats,12.25,18.82,160.0,1557.5,16,23,543.5,14.3
2020,Целиноградский,Tselinograd,51.18,71.03,rapeseed,10.98,18.82,160.0,1557.5,16,23,543.5,14.3
2020,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,11.96,18.82,160.0,1557.5,16,23,543.5,14.3
2020,Целиноградский,Tselinograd,51.18,71.03,sunflower,7.84,18.82,160.0,1557.5,16,23,543.5,14.3
2020,Шортандинский,Shortandy,51.7,70.99,barley,13.0,18.6,165.6,1573.7,18,24,560.1,-1.1
2020,Шортандинский,Shortandy,51.7,70.99,flax,7.5,18.6,165.6,1573.7,18,24,560.1,-1.1
2020,Шортандинский,Shortandy,51.7,70.99,oats,12.5,18.6,165.6,1573.7,18,24,560.1,-1.1
2020,Шортандинский,Shortandy,51.7,70.99,rapeseed,11.2,18.6,165.6,1573.7,18,24,560.1,-1.1
2020,Шортандинский,Shortandy,51.7,70.99,spring_wheat,12.2,18.6,165.6,1573.7,18,24,560.1,-1.1
